36.5625	-6.2625	45.291
36.5625	-6.2375	45.278
36.5625	-6.2125	45.269
36.5625	-6.1875	45.26
36.5625	-6.1625	45.244
36.5625	-6.1375	45.228
36.5625	-6.1125	45.216
36.5625	-6.0875	45.212
36.5625	-6.0625	45.212
36.5625	-6.0375	45.203
36.5625	-6.0125	45.202
36.5625	-5.9875	45.191
36.5875	-10.0125	47.67
36.5875	-9.9875	47.718
36.5875	-9.9625	47.76
36.5875	-9.9375	47.798
36.5875	-9.9125	47.831
36.5875	-9.8875	47.859
36.5875	-9.8625	47.889
36.5875	-9.8375	47.923
36.5875	-9.8125	47.964
36.5875	-9.7875	48.013
36.5875	-9.7625	48.068
36.5875	-9.7375	48.126
36.5875	-9.7125	48.183
36.5875	-9.6875	48.239
36.5875	-9.6625	48.294
36.5875	-9.6375	48.346
36.5875	-9.6125	48.39
36.5875	-9.5875	48.427
36.5875	-9.5625	48.458
36.5875	-9.5375	48.482
36.5875	-9.5125	48.502
36.5875	-9.4875	48.518
36.5875	-9.4625	48.529
36.5875	-9.4375	48.534
36.5875	-9.4125	48.532
36.5875	-9.3875	48.522
36.5875	-9.3625	48.512
36.5875	-9.3375	48.503
36.5875	-9.3125	48.495
36.5875	-9.2875	48.482
36.5875	-9.2625	48.462
36.5875	-9.2375	48.441
36.5875	-9.2125	48.425
36.5875	-9.1875	48.413
36.5875	-9.1625	48.406
36.5875	-9.1375	48.396
36.5875	-9.1125	48.389
36.5875	-9.0875	48.394
36.5875	-9.0625	48.413
36.5875	-9.0375	48.445
36.5875	-9.0125	48.487
36.5875	-8.9875	48.532
36.5875	-8.9625	48.58
36.5875	-8.9375	48.633
36.5875	-8.9125	48.692
36.5875	-8.8875	48.752
36.5875	-8.8625	48.81
36.5875	-8.8375	48.861
36.5875	-8.8125	48.906
36.5875	-8.7875	48.944
36.5875	-8.7625	48.971
36.5875	-8.7375	48.986
36.5875	-8.7125	48.99
36.5875	-8.6875	48.986
36.5875	-8.6625	48.977
36.5875	-8.6375	48.975
36.5875	-8.6125	48.976
36.5875	-8.5875	48.964
36.5875	-8.5625	48.948
36.5875	-8.5375	48.939
36.5875	-8.5125	48.946
36.5875	-8.4875	48.973
36.5875	-8.4625	49.007
36.5875	-8.4375	49.039
36.5875	-8.4125	49.066
36.5875	-8.3875	49.085
36.5875	-8.3625	49.107
36.5875	-8.3375	49.133
36.5875	-8.3125	49.161
36.5875	-8.2875	49.186
36.5875	-8.2625	49.21
36.5875	-8.2375	49.233
36.5875	-8.2125	49.255
36.5875	-8.1875	49.274
36.5875	-8.1625	49.291
36.5875	-8.1375	49.304
36.5875	-8.1125	49.317
36.5875	-8.0875	49.329
36.5875	-8.0625	49.34
36.5875	-8.0375	49.347
36.5875	-8.0125	49.352
36.5875	-7.9875	49.355
36.5875	-7.9625	49.355
36.5875	-7.9375	49.354
36.5875	-7.9125	49.352
36.5875	-7.8875	49.349
36.5875	-7.8625	49.345
36.5875	-7.8375	49.342
36.5875	-7.8125	49.341
36.5875	-7.7875	49.341
36.5875	-7.7625	49.343
36.5875	-7.7375	49.344
36.5875	-7.7125	49.342
36.5875	-7.6875	49.334
36.5875	-7.6625	49.325
36.5875	-7.6375	49.31
