BREITE;LAENGE;UNDULATION;EPSG_2D;EPSG_1D
48.3750000;15.0833333;1.783;4312;5778
48.3750000;15.1250000;1.857;4312;5778
48.3750000;15.1666667;1.917;4312;5778
48.3750000;15.2083333;1.966;4312;5778
48.3750000;15.2500000;1.980;4312;5778
48.3750000;15.2916667;1.957;4312;5778
48.3750000;15.3333333;1.912;4312;5778
48.3750000;15.3750000;1.879;4312;5778
48.3750000;15.4166667;1.808;4312;5778
48.3750000;15.4583333;1.743;4312;5778
48.3750000;15.5000000;1.682;4312;5778
48.3750000;15.5416667;1.599;4312;5778
48.3750000;15.5833333;1.510;4312;5778
48.3750000;15.6250000;1.420;4312;5778
48.3750000;15.6666667;1.330;4312;5778
48.3750000;15.7083333;1.240;4312;5778
48.3750000;15.7500000;1.162;4312;5778
48.3750000;15.7916667;1.100;4312;5778
48.3750000;15.8333333;1.049;4312;5778
48.3750000;15.8750000;1.008;4312;5778
48.3750000;15.9166667;0.969;4312;5778
48.3750000;15.9583333;0.925;4312;5778
48.3750000;16.0000000;0.865;4312;5778
48.3750000;16.0416667;0.796;4312;5778
48.3750000;16.0833333;0.728;4312;5778
48.3750000;16.1250000;0.664;4312;5778
48.3750000;16.1666667;0.601;4312;5778
48.3750000;16.2083333;0.537;4312;5778
48.3750000;16.2500000;0.474;4312;5778
48.3750000;16.2916667;0.407;4312;5778
48.3750000;16.3333333;0.334;4312;5778
48.3750000;16.3750000;0.267;4312;5778
48.3750000;16.4166667;0.200;4312;5778
48.3750000;16.4583333;0.095;4312;5778
48.3750000;16.5000000;-0.019;4312;5778
48.3750000;16.5416667;-0.120;4312;5778
48.3750000;16.5833333;-0.212;4312;5778
48.3750000;16.6250000;-0.297;4312;5778
48.3750000;16.6666667;-0.368;4312;5778
48.3750000;16.7083333;-0.428;4312;5778
48.3750000;16.7500000;-0.477;4312;5778
48.3750000;16.7916667;-0.517;4312;5778
48.3750000;16.8333333;-0.545;4312;5778
48.3750000;16.8750000;-0.552;4312;5778
48.3750000;16.9166667;-0.538;4312;5778
48.3750000;16.9583333;-0.501;4312;5778
48.4000000;13.2083333;-1.597;4312;5778
48.4000000;13.2500000;-1.549;4312;5778
48.4000000;13.2916667;-1.497;4312;5778
48.4000000;13.3333333;-1.443;4312;5778
48.4000000;13.3750000;-1.382;4312;5778
48.4000000;13.4166667;-1.308;4312;5778
48.4000000;13.4583333;-1.228;4312;5778
48.4000000;13.5000000;-1.150;4312;5778
48.4000000;13.5416667;-1.071;4312;5778
48.4000000;13.5833333;-0.980;4312;5778
48.4000000;13.6250000;-0.876;4312;5778
48.4000000;13.6666667;-0.767;4312;5778
48.4000000;13.7083333;-0.687;4312;5778
48.4000000;13.7500000;-0.623;4312;5778
48.4000000;13.7916667;-0.561;4312;5778
48.4000000;13.8333333;-0.503;4312;5778
48.4000000;13.8750000;-0.441;4312;5778
48.4000000;13.9166667;-0.395;4312;5778
48.4000000;13.9583333;-0.351;4312;5778
48.4000000;14.0000000;-0.299;4312;5778
48.4000000;14.0416667;-0.208;4312;5778
48.4000000;14.0833333;-0.115;4312;5778
48.4000000;14.1250000;-0.028;4312;5778
48.4000000;14.1666667;0.070;4312;5778
48.4000000;14.2083333;0.164;4312;5778
48.4000000;14.2500000;0.256;4312;5778
48.4000000;14.2916667;0.296;4312;5778
48.4000000;14.3333333;0.325;4312;5778
48.4000000;14.3750000;0.332;4312;5778
48.4000000;14.4166667;0.342;4312;5778
48.4000000;14.4583333;0.375;4312;5778
48.4000000;14.5000000;0.429;4312;5778
48.4000000;14.5416667;0.491;4312;5778
48.4000000;14.5833333;0.577;4312;5778
48.4000000;14.6250000;0.663;4312;5778
48.4000000;14.6666667;0.768;4312;5778
48.4000000;14.7083333;0.876;4312;5778
48.4000000;14.7500000;0.972;4312;5778
48.4000000;14.7916667;1.082;4312;5778
48.4000000;14.8333333;1.193;4312;5778
48.4000000;14.8750000;1.315;4312;5778
48.4000000;14.9166667;1.431;4312;5778
48.4000000;14.9583333;1.538;4312;5778
48.4000000;15.0000000;1.642;4312;5778
48.4000000;15.0416667;1.737;4312;5778
48.4000000;15.0833333;1.822;4312;5778
48.4000000;15.1250000;1.897;4312;5778
48.4000000;15.1666667;1.963;4312;5778
48.4000000;15.2083333;2.014;4312;5778
48.4000000;15.2500000;2.034;4312;5778
48.4000000;15.2916667;2.022;4312;5778
48.4000000;15.3333333;1.985;4312;5778
48.4000000;15.3750000;1.950;4312;5778
48.4000000;15.4166667;1.888;4312;5778
48.4000000;15.4583333;1.791;4312;5778
48.4000000;15.5000000;1.701;4312;5778
48.4000000;15.5416667;1.629;4312;5778
48.4000000;15.5833333;1.525;4312;5778
48.4000000;15.6250000;1.433;4312;5778
48.4000000;15.6666667;1.348;4312;5778
48.4000000;15.7083333;1.270;4312;5778
48.4000000;15.7500000;1.203;4312;5778
48.4000000;15.7916667;1.148;4312;5778
48.4000000;15.8333333;1.101;4312;5778
48.4000000;15.8750000;1.059;4312;5778
48.4000000;15.9166667;1.013;4312;5778
48.4000000;15.9583333;0.963;4312;5778
48.4000000;16.0000000;0.905;4312;5778
48.4000000;16.0416667;0.835;4312;5778
48.4000000;16.0833333;0.765;4312;5778
48.4000000;16.1250000;0.695;4312;5778
48.4000000;16.1666667;0.625;4312;5778
48.4000000;16.2083333;0.558;4312;5778
48.4000000;16.2500000;0.492;4312;5778
48.4000000;16.2916667;0.427;4312;5778
48.4000000;16.3333333;0.362;4312;5778
48.4000000;16.3750000;0.292;4312;5778
48.4000000;16.4166667;0.234;4312;5778
48.4000000;16.4583333;0.142;4312;5778
48.4000000;16.5000000;0.026;4312;5778
48.4000000;16.5416667;-0.076;4312;5778
48.4000000;16.5833333;-0.182;4312;5778
48.4000000;16.6250000;-0.284;4312;5778
48.4000000;16.6666667;-0.364;4312;5778
48.4000000;16.7083333;-0.427;4312;5778
48.4000000;16.7500000;-0.481;4312;5778
48.4000000;16.7916667;-0.529;4312;5778
48.4000000;16.8333333;-0.565;4312;5778
48.4000000;16.8750000;-0.578;4312;5778
48.4000000;16.9166667;-0.561;4312;5778
48.4000000;16.9583333;-0.527;4312;5778
48.4250000;13.2500000;-1.444;4312;5778
48.4250000;13.2916667;-1.394;4312;5778
48.4250000;13.3333333;-1.341;4312;5778
48.4250000;13.3750000;-1.281;4312;5778
48.4250000;13.4166667;-1.210;4312;5778
48.4250000;13.4583333;-1.128;4312;5778
48.4250000;13.5000000;-1.043;4312;5778
48.4250000;13.5416667;-0.957;4312;5778
48.4250000;13.5833333;-0.853;4312;5778
48.4250000;13.6250000;-0.746;4312;5778
48.4250000;13.6666667;-0.632;4312;5778
48.4250000;13.7083333;-0.545;4312;5778
48.4250000;13.7500000;-0.483;4312;5778
48.4250000;13.7916667;-0.426;4312;5778
48.4250000;13.8333333;-0.371;4312;5778
48.4250000;13.8750000;-0.328;4312;5778
48.4250000;13.9166667;-0.272;4312;5778
48.4250000;13.9583333;-0.217;4312;5778
48.4250000;14.0000000;-0.154;4312;5778
48.4250000;14.0416667;-0.057;4312;5778
48.4250000;14.0833333;0.033;4312;5778
48.4250000;14.1250000;0.121;4312;5778
48.4250000;14.1666667;0.212;4312;5778
48.4250000;14.2083333;0.297;4312;5778
48.4250000;14.2500000;0.375;4312;5778
48.4250000;14.2916667;0.432;4312;5778
48.4250000;14.3333333;0.460;4312;5778
48.4250000;14.3750000;0.463;4312;5778
48.4250000;14.4166667;0.477;4312;5778
48.4250000;14.4583333;0.496;4312;5778
48.4250000;14.5000000;0.542;4312;5778
48.4250000;14.5416667;0.595;4312;5778
48.4250000;14.5833333;0.683;4312;5778
48.4250000;14.6250000;0.769;4312;5778
48.4250000;14.6666667;0.866;4312;5778
48.4250000;14.7083333;0.966;4312;5778
48.4250000;14.7500000;1.068;4312;5778
48.4250000;14.7916667;1.176;4312;5778
48.4250000;14.8333333;1.286;4312;5778
48.4250000;14.8750000;1.387;4312;5778
48.4250000;14.9166667;1.491;4312;5778
48.4250000;14.9583333;1.586;4312;5778
48.4250000;15.0000000;1.670;4312;5778
48.4250000;15.0416667;1.754;4312;5778
48.4250000;15.0833333;1.841;4312;5778
48.4250000;15.1250000;1.917;4312;5778
48.4250000;15.1666667;1.984;4312;5778
48.4250000;15.2083333;2.039;4312;5778
48.4250000;15.2500000;2.068;4312;5778
48.4250000;15.2916667;2.065;4312;5778
48.4250000;15.3333333;2.036;4312;5778
48.4250000;15.3750000;1.998;4312;5778
48.4250000;15.4166667;1.945;4312;5778
48.4250000;15.4583333;1.866;4312;5778
48.4250000;15.5000000;1.774;4312;5778
48.4250000;15.5416667;1.682;4312;5778
48.4250000;15.5833333;1.572;4312;5778
48.4250000;15.6250000;1.472;4312;5778
48.4250000;15.6666667;1.385;4312;5778
48.4250000;15.7083333;1.308;4312;5778
48.4250000;15.7500000;1.249;4312;5778
48.4250000;15.7916667;1.205;4312;5778
48.4250000;15.8333333;1.164;4312;5778
48.4250000;15.8750000;1.115;4312;5778
48.4250000;15.9166667;1.065;4312;5778
48.4250000;15.9583333;1.011;4312;5778
48.4250000;16.0000000;0.949;4312;5778
48.4250000;16.0416667;0.882;4312;5778
48.4250000;16.0833333;0.810;4312;5778
48.4250000;16.1250000;0.735;4312;5778
48.4250000;16.1666667;0.658;4312;5778
48.4250000;16.2083333;0.586;4312;5778
48.4250000;16.2500000;0.519;4312;5778
48.4250000;16.2916667;0.462;4312;5778
48.4250000;16.3333333;0.393;4312;5778
48.4250000;16.3750000;0.322;4312;5778
48.4250000;16.4166667;0.263;4312;5778
48.4250000;16.4583333;0.180;4312;5778
48.4250000;16.5000000;0.070;4312;5778
48.4250000;16.5416667;-0.032;4312;5778
48.4250000;16.5833333;-0.148;4312;5778
48.4250000;16.6250000;-0.263;4312;5778
48.4250000;16.6666667;-0.350;4312;5778
48.4250000;16.7083333;-0.425;4312;5778
48.4250000;16.7500000;-0.487;4312;5778
48.4250000;16.7916667;-0.541;4312;5778
48.4250000;16.8333333;-0.584;4312;5778
48.4250000;16.8750000;-0.598;4312;5778
48.4250000;16.9166667;-0.577;4312;5778
48.4250000;16.9583333;-0.544;4312;5778
48.4250000;17.0000000;-0.511;4312;5778
48.4500000;13.2916667;-1.284;4312;5778
48.4500000;13.3333333;-1.230;4312;5778
48.4500000;13.3750000;-1.171;4312;5778
48.4500000;13.4166667;-1.100;4312;5778
48.4500000;13.4583333;-1.014;4312;5778
48.4500000;13.5000000;-0.921;4312;5778
48.4500000;13.5416667;-0.830;4312;5778
48.4500000;13.5833333;-0.713;4312;5778
48.4500000;13.6250000;-0.601;4312;5778
48.4500000;13.6666667;-0.492;4312;5778
48.4500000;13.7083333;-0.411;4312;5778
48.4500000;13.7500000;-0.353;4312;5778
48.4500000;13.7916667;-0.298;4312;5778
48.4500000;13.8333333;-0.244;4312;5778
48.4500000;13.8750000;-0.193;4312;5778
48.4500000;13.9166667;-0.139;4312;5778
48.4500000;13.9583333;-0.071;4312;5778
48.4500000;14.0000000;-0.005;4312;5778
48.4500000;14.0416667;0.085;4312;5778
48.4500000;14.0833333;0.173;4312;5778
48.4500000;14.1250000;0.264;4312;5778
48.4500000;14.1666667;0.345;4312;5778
48.4500000;14.2083333;0.426;4312;5778
48.4500000;14.2500000;0.485;4312;5778
48.4500000;14.2916667;0.539;4312;5778
48.4500000;14.3333333;0.572;4312;5778
48.4500000;14.3750000;0.586;4312;5778
48.4500000;14.4166667;0.597;4312;5778
48.4500000;14.4583333;0.605;4312;5778
48.4500000;14.5000000;0.634;4312;5778
48.4500000;14.5416667;0.695;4312;5778
48.4500000;14.5833333;0.786;4312;5778
48.4500000;14.6250000;0.874;4312;5778
48.4500000;14.6666667;0.965;4312;5778
48.4500000;14.7083333;1.062;4312;5778
48.4500000;14.7500000;1.155;4312;5778
48.4500000;14.7916667;1.261;4312;5778
48.4500000;14.8333333;1.366;4312;5778
48.4500000;14.8750000;1.457;4312;5778
48.4500000;14.9166667;1.544;4312;5778
48.4500000;14.9583333;1.625;4312;5778
48.4500000;15.0000000;1.691;4312;5778
48.4500000;15.0416667;1.758;4312;5778
48.4500000;15.0833333;1.843;4312;5778
48.4500000;15.1250000;1.924;4312;5778
48.4500000;15.1666667;1.990;4312;5778
48.4500000;15.2083333;2.043;4312;5778
48.4500000;15.2500000;2.074;4312;5778
48.4500000;15.2916667;2.078;4312;5778
48.4500000;15.3333333;2.063;4312;5778
48.4500000;15.3750000;2.023;4312;5778
48.4500000;15.4166667;1.971;4312;5778
48.4500000;15.4583333;1.905;4312;5778
48.4500000;15.5000000;1.822;4312;5778
48.4500000;15.5416667;1.720;4312;5778
48.4500000;15.5833333;1.621;4312;5778
48.4500000;15.6250000;1.524;4312;5778
48.4500000;15.6666667;1.432;4312;5778
48.4500000;15.7083333;1.356;4312;5778
48.4500000;15.7500000;1.303;4312;5778
48.4500000;15.7916667;1.269;4312;5778
48.4500000;15.8333333;1.231;4312;5778
48.4500000;15.8750000;1.179;4312;5778
48.4500000;15.9166667;1.122;4312;5778
48.4500000;15.9583333;1.063;4312;5778
48.4500000;16.0000000;0.996;4312;5778
48.4500000;16.0416667;0.931;4312;5778
48.4500000;16.0833333;0.860;4312;5778
48.4500000;16.1250000;0.779;4312;5778
48.4500000;16.1666667;0.694;4312;5778
48.4500000;16.2083333;0.618;4312;5778
48.4500000;16.2500000;0.545;4312;5778
48.4500000;16.2916667;0.483;4312;5778
48.4500000;16.3333333;0.426;4312;5778
48.4500000;16.3750000;0.355;4312;5778
48.4500000;16.4166667;0.288;4312;5778
48.4500000;16.4583333;0.207;4312;5778
48.4500000;16.5000000;0.103;4312;5778
48.4500000;16.5416667;-0.001;4312;5778
48.4500000;16.5833333;-0.119;4312;5778
48.4500000;16.6250000;-0.234;4312;5778
48.4500000;16.6666667;-0.331;4312;5778
48.4500000;16.7083333;-0.423;4312;5778
48.4500000;16.7500000;-0.497;4312;5778
48.4500000;16.7916667;-0.559;4312;5778
48.4500000;16.8333333;-0.604;4312;5778
48.4500000;16.8750000;-0.619;4312;5778
48.4500000;16.9166667;-0.598;4312;5778
48.4500000;16.9583333;-0.567;4312;5778
48.4500000;17.0000000;-0.540;4312;5778
48.4750000;13.3333333;-1.116;4312;5778
48.4750000;13.3750000;-1.054;4312;5778
48.4750000;13.4166667;-0.983;4312;5778
48.4750000;13.4583333;-0.894;4312;5778
48.4750000;13.5000000;-0.794;4312;5778
48.4750000;13.5416667;-0.694;4312;5778
48.4750000;13.5833333;-0.580;4312;5778
48.4750000;13.6250000;-0.461;4312;5778
48.4750000;13.6666667;-0.351;4312;5778
48.4750000;13.7083333;-0.277;4312;5778
48.4750000;13.7500000;-0.227;4312;5778
48.4750000;13.7916667;-0.166;4312;5778
48.4750000;13.8333333;-0.086;4312;5778
48.4750000;13.8750000;-0.035;4312;5778
48.4750000;13.9166667;0.010;4312;5778
48.4750000;13.9583333;0.071;4312;5778
48.4750000;14.0000000;0.137;4312;5778
48.4750000;14.0416667;0.223;4312;5778
48.4750000;14.0833333;0.310;4312;5778
48.4750000;14.1250000;0.401;4312;5778
48.4750000;14.1666667;0.475;4312;5778
48.4750000;14.2083333;0.546;4312;5778
48.4750000;14.2500000;0.594;4312;5778
48.4750000;14.2916667;0.637;4312;5778
48.4750000;14.3333333;0.671;4312;5778
48.4750000;14.3750000;0.695;4312;5778
48.4750000;14.4166667;0.700;4312;5778
48.4750000;14.4583333;0.703;4312;5778
48.4750000;14.5000000;0.724;4312;5778
48.4750000;14.5416667;0.789;4312;5778
48.4750000;14.5833333;0.882;4312;5778
48.4750000;14.6250000;0.977;4312;5778
48.4750000;14.6666667;1.063;4312;5778
48.4750000;14.7083333;1.149;4312;5778
48.4750000;14.7500000;1.241;4312;5778
48.4750000;14.7916667;1.339;4312;5778
48.4750000;14.8333333;1.431;4312;5778
48.4750000;14.8750000;1.514;4312;5778
48.4750000;14.9166667;1.585;4312;5778
48.4750000;14.9583333;1.648;4312;5778
48.4750000;15.0000000;1.702;4312;5778
48.4750000;15.0416667;1.754;4312;5778
48.4750000;15.0833333;1.834;4312;5778
48.4750000;15.1250000;1.913;4312;5778
48.4750000;15.1666667;1.979;4312;5778
48.4750000;15.2083333;2.034;4312;5778
48.4750000;15.2500000;2.068;4312;5778
48.4750000;15.2916667;2.078;4312;5778
48.4750000;15.3333333;2.068;4312;5778
48.4750000;15.3750000;2.037;4312;5778
48.4750000;15.4166667;1.987;4312;5778
48.4750000;15.4583333;1.921;4312;5778
48.4750000;15.5000000;1.850;4312;5778
48.4750000;15.5416667;1.772;4312;5778
48.4750000;15.5833333;1.673;4312;5778
48.4750000;15.6250000;1.575;4312;5778
48.4750000;15.6666667;1.484;4312;5778
48.4750000;15.7083333;1.412;4312;5778
48.4750000;15.7500000;1.368;4312;5778
48.4750000;15.7916667;1.338;4312;5778
48.4750000;15.8333333;1.296;4312;5778
48.4750000;15.8750000;1.238;4312;5778
48.4750000;15.9166667;1.181;4312;5778
48.4750000;15.9583333;1.118;4312;5778
48.4750000;16.0000000;1.047;4312;5778
48.4750000;16.0416667;0.981;4312;5778
48.4750000;16.0833333;0.903;4312;5778
48.4750000;16.1250000;0.814;4312;5778
48.4750000;16.1666667;0.728;4312;5778
48.4750000;16.2083333;0.651;4312;5778
48.4750000;16.2500000;0.578;4312;5778
48.4750000;16.2916667;0.511;4312;5778
48.4750000;16.3333333;0.452;4312;5778
48.4750000;16.3750000;0.381;4312;5778
48.4750000;16.4166667;0.313;4312;5778
48.4750000;16.4583333;0.224;4312;5778
48.4750000;16.5000000;0.123;4312;5778
48.4750000;16.5416667;0.014;4312;5778
48.4750000;16.5833333;-0.102;4312;5778
48.4750000;16.6250000;-0.211;4312;5778
48.4750000;16.6666667;-0.310;4312;5778
48.4750000;16.7083333;-0.411;4312;5778
48.4750000;16.7500000;-0.500;4312;5778
48.4750000;16.7916667;-0.568;4312;5778
48.4750000;16.8333333;-0.616;4312;5778
48.4750000;16.8750000;-0.640;4312;5778
48.4750000;16.9166667;-0.628;4312;5778
48.4750000;16.9583333;-0.600;4312;5778
48.4750000;17.0000000;-0.573;4312;5778
48.5000000;13.3333333;-1.002;4312;5778
48.5000000;13.3750000;-0.934;4312;5778
48.5000000;13.4166667;-0.862;4312;5778
48.5000000;13.4583333;-0.775;4312;5778
48.5000000;13.5000000;-0.674;4312;5778
48.5000000;13.5416667;-0.572;4312;5778
48.5000000;13.5833333;-0.463;4312;5778
48.5000000;13.6250000;-0.342;4312;5778
48.5000000;13.6666667;-0.230;4312;5778
48.5000000;13.7083333;-0.160;4312;5778
48.5000000;13.7500000;-0.100;4312;5778
48.5000000;13.7916667;-0.012;4312;5778
48.5000000;13.8333333;0.071;4312;5778
48.5000000;13.8750000;0.113;4312;5778
48.5000000;13.9166667;0.153;4312;5778
48.5000000;13.9583333;0.207;4312;5778
48.5000000;14.0000000;0.273;4312;5778
48.5000000;14.0416667;0.352;4312;5778
48.5000000;14.0833333;0.438;4312;5778
48.5000000;14.1250000;0.525;4312;5778
48.5000000;14.1666667;0.598;4312;5778
48.5000000;14.2083333;0.666;4312;5778
48.5000000;14.2500000;0.705;4312;5778
48.5000000;14.2916667;0.736;4312;5778
48.5000000;14.3333333;0.765;4312;5778
48.5000000;14.3750000;0.782;4312;5778
48.5000000;14.4166667;0.786;4312;5778
48.5000000;14.4583333;0.786;4312;5778
48.5000000;14.5000000;0.809;4312;5778
48.5000000;14.5416667;0.876;4312;5778
48.5000000;14.5833333;0.963;4312;5778
48.5000000;14.6250000;1.065;4312;5778
48.5000000;14.6666667;1.149;4312;5778
48.5000000;14.7083333;1.226;4312;5778
48.5000000;14.7500000;1.314;4312;5778
48.5000000;14.7916667;1.402;4312;5778
48.5000000;14.8333333;1.478;4312;5778
48.5000000;14.8750000;1.547;4312;5778
48.5000000;14.9166667;1.603;4312;5778
48.5000000;14.9583333;1.657;4312;5778
48.5000000;15.0000000;1.704;4312;5778
48.5000000;15.0416667;1.751;4312;5778
48.5000000;15.0833333;1.812;4312;5778
48.5000000;15.1250000;1.886;4312;5778
48.5000000;15.1666667;1.959;4312;5778
48.5000000;15.2083333;2.015;4312;5778
48.5000000;15.2500000;2.052;4312;5778
48.5000000;15.2916667;2.068;4312;5778
48.5000000;15.3333333;2.066;4312;5778
48.5000000;15.3750000;2.045;4312;5778
48.5000000;15.4166667;2.004;4312;5778
48.5000000;15.4583333;1.948;4312;5778
48.5000000;15.5000000;1.889;4312;5778
48.5000000;15.5416667;1.820;4312;5778
48.5000000;15.5833333;1.729;4312;5778
48.5000000;15.6250000;1.632;4312;5778
48.5000000;15.6666667;1.546;4312;5778
48.5000000;15.7083333;1.478;4312;5778
48.5000000;15.7500000;1.432;4312;5778
48.5000000;15.7916667;1.396;4312;5778
48.5000000;15.8333333;1.348;4312;5778
48.5000000;15.8750000;1.292;4312;5778
48.5000000;15.9166667;1.230;4312;5778
48.5000000;15.9583333;1.159;4312;5778
48.5000000;16.0000000;1.093;4312;5778
48.5000000;16.0416667;1.018;4312;5778
48.5000000;16.0833333;0.931;4312;5778
48.5000000;16.1250000;0.844;4312;5778
48.5000000;16.1666667;0.764;4312;5778
48.5000000;16.2083333;0.685;4312;5778
48.5000000;16.2500000;0.608;4312;5778
48.5000000;16.2916667;0.542;4312;5778
48.5000000;16.3333333;0.478;4312;5778
48.5000000;16.3750000;0.409;4312;5778
48.5000000;16.4166667;0.332;4312;5778
48.5000000;16.4583333;0.237;4312;5778
48.5000000;16.5000000;0.133;4312;5778
48.5000000;16.5416667;0.022;4312;5778
48.5000000;16.5833333;-0.088;4312;5778
48.5000000;16.6250000;-0.191;4312;5778
48.5000000;16.6666667;-0.290;4312;5778
48.5000000;16.7083333;-0.387;4312;5778
48.5000000;16.7500000;-0.486;4312;5778
48.5000000;16.7916667;-0.563;4312;5778
48.5000000;16.8333333;-0.619;4312;5778
48.5000000;16.8750000;-0.652;4312;5778
48.5000000;16.9166667;-0.653;4312;5778
48.5000000;16.9583333;-0.631;4312;5778
48.5000000;17.0000000;-0.601;4312;5778
48.5000000;17.0416667;-0.564;4312;5778
48.5250000;13.3333333;-0.882;4312;5778
48.5250000;13.3750000;-0.815;4312;5778
48.5250000;13.4166667;-0.740;4312;5778
48.5250000;13.4583333;-0.661;4312;5778
48.5250000;13.5000000;-0.559;4312;5778
48.5250000;13.5416667;-0.465;4312;5778
48.5250000;13.5833333;-0.352;4312;5778
48.5250000;13.6250000;-0.237;4312;5778
48.5250000;13.6666667;-0.137;4312;5778
48.5250000;13.7083333;-0.050;4312;5778
48.5250000;13.7500000;0.044;4312;5778
48.5250000;13.7916667;0.131;4312;5778
48.5250000;13.8333333;0.217;4312;5778
48.5250000;13.8750000;0.253;4312;5778
48.5250000;13.9166667;0.287;4312;5778
48.5250000;13.9583333;0.339;4312;5778
48.5250000;14.0000000;0.404;4312;5778
48.5250000;14.0416667;0.470;4312;5778
48.5250000;14.0833333;0.554;4312;5778
48.5250000;14.1250000;0.627;4312;5778
48.5250000;14.1666667;0.708;4312;5778
48.5250000;14.2083333;0.774;4312;5778
48.5250000;14.2500000;0.815;4312;5778
48.5250000;14.2916667;0.837;4312;5778
48.5250000;14.3333333;0.850;4312;5778
48.5250000;14.3750000;0.854;4312;5778
48.5250000;14.4166667;0.856;4312;5778
48.5250000;14.4583333;0.863;4312;5778
48.5250000;14.5000000;0.891;4312;5778
48.5250000;14.5416667;0.957;4312;5778
48.5250000;14.5833333;1.050;4312;5778
48.5250000;14.6250000;1.140;4312;5778
48.5250000;14.6666667;1.217;4312;5778
48.5250000;14.7083333;1.286;4312;5778
48.5250000;14.7500000;1.365;4312;5778
48.5250000;14.7916667;1.443;4312;5778
48.5250000;14.8333333;1.503;4312;5778
48.5250000;14.8750000;1.559;4312;5778
48.5250000;14.9166667;1.607;4312;5778
48.5250000;14.9583333;1.652;4312;5778
48.5250000;15.0000000;1.702;4312;5778
48.5250000;15.0416667;1.746;4312;5778
48.5250000;15.0833333;1.792;4312;5778
48.5250000;15.1250000;1.853;4312;5778
48.5250000;15.1666667;1.931;4312;5778
48.5250000;15.2083333;1.993;4312;5778
48.5250000;15.2500000;2.029;4312;5778
48.5250000;15.2916667;2.045;4312;5778
48.5250000;15.3333333;2.051;4312;5778
48.5250000;15.3750000;2.039;4312;5778
48.5250000;15.4166667;2.009;4312;5778
48.5250000;15.4583333;1.970;4312;5778
48.5250000;15.5000000;1.919;4312;5778
48.5250000;15.5416667;1.851;4312;5778
48.5250000;15.5833333;1.771;4312;5778
48.5250000;15.6250000;1.684;4312;5778
48.5250000;15.6666667;1.598;4312;5778
48.5250000;15.7083333;1.531;4312;5778
48.5250000;15.7500000;1.489;4312;5778
48.5250000;15.7916667;1.440;4312;5778
48.5250000;15.8333333;1.387;4312;5778
48.5250000;15.8750000;1.325;4312;5778
48.5250000;15.9166667;1.262;4312;5778
48.5250000;15.9583333;1.197;4312;5778
48.5250000;16.0000000;1.132;4312;5778
48.5250000;16.0416667;1.049;4312;5778
48.5250000;16.0833333;0.959;4312;5778
48.5250000;16.1250000;0.877;4312;5778
48.5250000;16.1666667;0.793;4312;5778
48.5250000;16.2083333;0.718;4312;5778
48.5250000;16.2500000;0.642;4312;5778
48.5250000;16.2916667;0.574;4312;5778
48.5250000;16.3333333;0.510;4312;5778
48.5250000;16.3750000;0.433;4312;5778
48.5250000;16.4166667;0.348;4312;5778
48.5250000;16.4583333;0.248;4312;5778
48.5250000;16.5000000;0.141;4312;5778
48.5250000;16.5416667;0.035;4312;5778
48.5250000;16.5833333;-0.071;4312;5778
48.5250000;16.6250000;-0.172;4312;5778
48.5250000;16.6666667;-0.261;4312;5778
48.5250000;16.7083333;-0.356;4312;5778
48.5250000;16.7500000;-0.462;4312;5778
48.5250000;16.7916667;-0.553;4312;5778
48.5250000;16.8333333;-0.615;4312;5778
48.5250000;16.8750000;-0.655;4312;5778
48.5250000;16.9166667;-0.666;4312;5778
48.5250000;16.9583333;-0.648;4312;5778
48.5250000;17.0000000;-0.620;4312;5778
48.5250000;17.0416667;-0.585;4312;5778
48.5500000;13.3750000;-0.706;4312;5778
48.5500000;13.4166667;-0.636;4312;5778
48.5500000;13.4583333;-0.557;4312;5778
48.5500000;13.5000000;-0.461;4312;5778
48.5500000;13.5416667;-0.365;4312;5778
48.5500000;13.5833333;-0.254;4312;5778
48.5500000;13.6250000;-0.146;4312;5778
48.5500000;13.6666667;-0.032;4312;5778
48.5500000;13.7083333;0.087;4312;5778
48.5500000;13.7500000;0.182;4312;5778
48.5500000;13.7916667;0.269;4312;5778
48.5500000;13.8333333;0.350;4312;5778
48.5500000;13.8750000;0.384;4312;5778
48.5500000;13.9166667;0.416;4312;5778
48.5500000;13.9583333;0.466;4312;5778
48.5500000;14.0000000;0.525;4312;5778
48.5500000;14.0416667;0.587;4312;5778
48.5500000;14.0833333;0.661;4312;5778
48.5500000;14.1250000;0.735;4312;5778
48.5500000;14.1666667;0.804;4312;5778
48.5500000;14.2083333;0.867;4312;5778
48.5500000;14.2500000;0.916;4312;5778
48.5500000;14.2916667;0.932;4312;5778
48.5500000;14.3333333;0.923;4312;5778
48.5500000;14.3750000;0.918;4312;5778
48.5500000;14.4166667;0.918;4312;5778
48.5500000;14.4583333;0.929;4312;5778
48.5500000;14.5000000;0.961;4312;5778
48.5500000;14.5416667;1.028;4312;5778
48.5500000;14.5833333;1.112;4312;5778
48.5500000;14.6250000;1.197;4312;5778
48.5500000;14.6666667;1.267;4312;5778
48.5500000;14.7083333;1.332;4312;5778
48.5500000;14.7500000;1.395;4312;5778
48.5500000;14.7916667;1.460;4312;5778
48.5500000;14.8333333;1.512;4312;5778
48.5500000;14.8750000;1.557;4312;5778
48.5500000;14.9166667;1.596;4312;5778
48.5500000;14.9583333;1.638;4312;5778
