BREITE;LAENGE;UNDULATION;EPSG_3D
48.2500000;13.6666667;45.006;4937
48.2500000;13.7083333;45.042;4937
48.2500000;13.7500000;45.075;4937
48.2500000;13.7916667;45.110;4937
48.2500000;13.8333333;45.144;4937
48.2500000;13.8750000;45.173;4937
48.2500000;13.9166667;45.204;4937
48.2500000;13.9583333;45.232;4937
48.2500000;14.0000000;45.265;4937
48.2500000;14.0416667;45.294;4937
48.2500000;14.0833333;45.325;4937
48.2500000;14.1250000;45.358;4937
48.2500000;14.1666667;45.398;4937
48.2500000;14.2083333;45.445;4937
48.2500000;14.2500000;45.482;4937
48.2500000;14.2916667;45.504;4937
48.2500000;14.3333333;45.521;4937
48.2500000;14.3750000;45.538;4937
48.2500000;14.4166667;45.562;4937
48.2500000;14.4583333;45.593;4937
48.2500000;14.5000000;45.631;4937
48.2500000;14.5416667;45.670;4937
48.2500000;14.5833333;45.722;4937
48.2500000;14.6250000;45.794;4937
48.2500000;14.6666667;45.876;4937
48.2500000;14.7083333;45.962;4937
48.2500000;14.7500000;46.051;4937
48.2500000;14.7916667;46.132;4937
48.2500000;14.8333333;46.228;4937
48.2500000;14.8750000;46.329;4937
48.2500000;14.9166667;46.427;4937
48.2500000;14.9583333;46.534;4937
48.2500000;15.0000000;46.628;4937
48.2500000;15.0416667;46.715;4937
48.2500000;15.0833333;46.799;4937
48.2500000;15.1250000;46.830;4937
48.2500000;15.1666667;46.832;4937
48.2500000;15.2083333;46.810;4937
48.2500000;15.2500000;46.786;4937
48.2500000;15.2916667;46.765;4937
48.2500000;15.3333333;46.738;4937
48.2500000;15.3750000;46.717;4937
48.2500000;15.4166667;46.710;4937
48.2500000;15.4583333;46.679;4937
48.2500000;15.5000000;46.619;4937
48.2500000;15.5416667;46.516;4937
48.2500000;15.5833333;46.408;4937
48.2500000;15.6250000;46.299;4937
48.2500000;15.6666667;46.194;4937
48.2500000;15.7083333;46.093;4937
48.2500000;15.7500000;45.996;4937
48.2500000;15.7916667;45.911;4937
48.2500000;15.8333333;45.841;4937
48.2500000;15.8750000;45.776;4937
48.2500000;15.9166667;45.707;4937
48.2500000;15.9583333;45.641;4937
48.2500000;16.0000000;45.567;4937
48.2500000;16.0416667;45.501;4937
48.2500000;16.0833333;45.436;4937
48.2500000;16.1250000;45.358;4937
48.2500000;16.1666667;45.265;4937
48.2500000;16.2083333;45.176;4937
48.2500000;16.2500000;45.067;4937
48.2500000;16.2916667;44.927;4937
48.2500000;16.3333333;44.760;4937
48.2500000;16.3750000;44.586;4937
48.2500000;16.4166667;44.438;4937
48.2500000;16.4583333;44.309;4937
48.2500000;16.5000000;44.193;4937
48.2500000;16.5416667;44.086;4937
48.2500000;16.5833333;43.985;4937
48.2500000;16.6250000;43.890;4937
48.2500000;16.6666667;43.805;4937
48.2500000;16.7083333;43.730;4937
48.2500000;16.7500000;43.669;4937
48.2500000;16.7916667;43.626;4937
48.2500000;16.8333333;43.601;4937
48.2500000;16.8750000;43.598;4937
48.2500000;16.9166667;43.615;4937
48.2500000;16.9583333;43.645;4937
48.2500000;17.0000000;43.686;4937
48.2500000;17.0416667;43.731;4937
48.2750000;12.8750000;44.741;4937
48.2750000;12.9166667;44.710;4937
48.2750000;12.9583333;44.684;4937
48.2750000;13.0000000;44.652;4937
48.2750000;13.0416667;44.627;4937
48.2750000;13.0833333;44.606;4937
48.2750000;13.1250000;44.596;4937
48.2750000;13.1666667;44.597;4937
48.2750000;13.2083333;44.605;4937
48.2750000;13.2500000;44.623;4937
48.2750000;13.2916667;44.650;4937
48.2750000;13.3333333;44.684;4937
48.2750000;13.3750000;44.731;4937
48.2750000;13.4166667;44.784;4937
48.2750000;13.4583333;44.830;4937
48.2750000;13.5000000;44.879;4937
48.2750000;13.5416667;44.929;4937
48.2750000;13.5833333;44.970;4937
48.2750000;13.6250000;45.003;4937
48.2750000;13.6666667;45.045;4937
48.2750000;13.7083333;45.084;4937
48.2750000;13.7500000;45.122;4937
48.2750000;13.7916667;45.160;4937
48.2750000;13.8333333;45.193;4937
48.2750000;13.8750000;45.221;4937
48.2750000;13.9166667;45.249;4937
48.2750000;13.9583333;45.281;4937
48.2750000;14.0000000;45.305;4937
48.2750000;14.0416667;45.333;4937
48.2750000;14.0833333;45.365;4937
48.2750000;14.1250000;45.410;4937
48.2750000;14.1666667;45.464;4937
48.2750000;14.2083333;45.518;4937
48.2750000;14.2500000;45.549;4937
48.2750000;14.2916667;45.564;4937
48.2750000;14.3333333;45.580;4937
48.2750000;14.3750000;45.603;4937
48.2750000;14.4166667;45.630;4937
48.2750000;14.4583333;45.657;4937
48.2750000;14.5000000;45.693;4937
48.2750000;14.5416667;45.733;4937
48.2750000;14.5833333;45.789;4937
48.2750000;14.6250000;45.872;4937
48.2750000;14.6666667;45.957;4937
48.2750000;14.7083333;46.041;4937
48.2750000;14.7500000;46.126;4937
48.2750000;14.7916667;46.216;4937
48.2750000;14.8333333;46.317;4937
48.2750000;14.8750000;46.413;4937
48.2750000;14.9166667;46.504;4937
48.2750000;14.9583333;46.605;4937
48.2750000;15.0000000;46.714;4937
48.2750000;15.0416667;46.797;4937
48.2750000;15.0833333;46.871;4937
48.2750000;15.1250000;46.916;4937
48.2750000;15.1666667;46.919;4937
48.2750000;15.2083333;46.905;4937
48.2750000;15.2500000;46.875;4937
48.2750000;15.2916667;46.850;4937
48.2750000;15.3333333;46.824;4937
48.2750000;15.3750000;46.781;4937
48.2750000;15.4166667;46.749;4937
48.2750000;15.4583333;46.710;4937
48.2750000;15.5000000;46.650;4937
48.2750000;15.5416667;46.545;4937
48.2750000;15.5833333;46.428;4937
48.2750000;15.6250000;46.304;4937
48.2750000;15.6666667;46.188;4937
48.2750000;15.7083333;46.072;4937
48.2750000;15.7500000;45.974;4937
48.2750000;15.7916667;45.882;4937
48.2750000;15.8333333;45.802;4937
48.2750000;15.8750000;45.734;4937
48.2750000;15.9166667;45.666;4937
48.2750000;15.9583333;45.594;4937
48.2750000;16.0000000;45.519;4937
48.2750000;16.0416667;45.454;4937
48.2750000;16.0833333;45.378;4937
48.2750000;16.1250000;45.306;4937
48.2750000;16.1666667;45.227;4937
48.2750000;16.2083333;45.141;4937
48.2750000;16.2500000;45.035;4937
48.2750000;16.2916667;44.906;4937
48.2750000;16.3333333;44.759;4937
48.2750000;16.3750000;44.580;4937
48.2750000;16.4166667;44.425;4937
48.2750000;16.4583333;44.288;4937
48.2750000;16.5000000;44.167;4937
48.2750000;16.5416667;44.059;4937
48.2750000;16.5833333;43.955;4937
48.2750000;16.6250000;43.859;4937
48.2750000;16.6666667;43.768;4937
48.2750000;16.7083333;43.687;4937
48.2750000;16.7500000;43.623;4937
48.2750000;16.7916667;43.573;4937
48.2750000;16.8333333;43.538;4937
48.2750000;16.8750000;43.521;4937
48.2750000;16.9166667;43.528;4937
48.2750000;16.9583333;43.556;4937
48.2750000;17.0000000;43.601;4937
48.2750000;17.0416667;43.657;4937
48.3000000;12.9583333;44.710;4937
48.3000000;13.0000000;44.685;4937
48.3000000;13.0416667;44.667;4937
48.3000000;13.0833333;44.643;4937
48.3000000;13.1250000;44.630;4937
48.3000000;13.1666667;44.627;4937
48.3000000;13.2083333;44.632;4937
48.3000000;13.2500000;44.645;4937
48.3000000;13.2916667;44.669;4937
48.3000000;13.3333333;44.706;4937
48.3000000;13.3750000;44.756;4937
48.3000000;13.4166667;44.811;4937
48.3000000;13.4583333;44.865;4937
48.3000000;13.5000000;44.913;4937
48.3000000;13.5416667;44.964;4937
48.3000000;13.5833333;45.009;4937
48.3000000;13.6250000;45.046;4937
48.3000000;13.6666667;45.095;4937
48.3000000;13.7083333;45.142;4937
48.3000000;13.7500000;45.184;4937
48.3000000;13.7916667;45.218;4937
48.3000000;13.8333333;45.249;4937
48.3000000;13.8750000;45.279;4937
48.3000000;13.9166667;45.310;4937
48.3000000;13.9583333;45.338;4937
48.3000000;14.0000000;45.357;4937
48.3000000;14.0416667;45.384;4937
48.3000000;14.0833333;45.421;4937
48.3000000;14.1250000;45.470;4937
48.3000000;14.1666667;45.534;4937
48.3000000;14.2083333;45.602;4937
48.3000000;14.2500000;45.632;4937
48.3000000;14.2916667;45.638;4937
48.3000000;14.3333333;45.660;4937
48.3000000;14.3750000;45.699;4937
48.3000000;14.4166667;45.713;4937
48.3000000;14.4583333;45.726;4937
48.3000000;14.5000000;45.760;4937
48.3000000;14.5416667;45.809;4937
48.3000000;14.5833333;45.870;4937
48.3000000;14.6250000;45.949;4937
48.3000000;14.6666667;46.039;4937
48.3000000;14.7083333;46.126;4937
48.3000000;14.7500000;46.216;4937
48.3000000;14.7916667;46.304;4937
48.3000000;14.8333333;46.400;4937
48.3000000;14.8750000;46.496;4937
48.3000000;14.9166667;46.591;4937
48.3000000;14.9583333;46.686;4937
48.3000000;15.0000000;46.796;4937
48.3000000;15.0416667;46.869;4937
48.3000000;15.0833333;46.926;4937
48.3000000;15.1250000;46.976;4937
48.3000000;15.1666667;46.990;4937
48.3000000;15.2083333;46.981;4937
48.3000000;15.2500000;46.955;4937
48.3000000;15.2916667;46.943;4937
48.3000000;15.3333333;46.916;4937
48.3000000;15.3750000;46.853;4937
48.3000000;15.4166667;46.772;4937
48.3000000;15.4583333;46.732;4937
48.3000000;15.5000000;46.670;4937
48.3000000;15.5416667;46.570;4937
48.3000000;15.5833333;46.438;4937
48.3000000;15.6250000;46.313;4937
48.3000000;15.6666667;46.191;4937
48.3000000;15.7083333;46.066;4937
48.3000000;15.7500000;45.963;4937
48.3000000;15.7916667;45.865;4937
48.3000000;15.8333333;45.783;4937
48.3000000;15.8750000;45.711;4937
48.3000000;15.9166667;45.636;4937
48.3000000;15.9583333;45.560;4937
48.3000000;16.0000000;45.483;4937
48.3000000;16.0416667;45.404;4937
48.3000000;16.0833333;45.323;4937
48.3000000;16.1250000;45.242;4937
48.3000000;16.1666667;45.166;4937
48.3000000;16.2083333;45.090;4937
48.3000000;16.2500000;44.991;4937
48.3000000;16.2916667;44.867;4937
48.3000000;16.3333333;44.721;4937
48.3000000;16.3750000;44.574;4937
48.3000000;16.4166667;44.421;4937
48.3000000;16.4583333;44.274;4937
48.3000000;16.5000000;44.148;4937
48.3000000;16.5416667;44.034;4937
48.3000000;16.5833333;43.928;4937
48.3000000;16.6250000;43.828;4937
48.3000000;16.6666667;43.735;4937
48.3000000;16.7083333;43.650;4937
48.3000000;16.7500000;43.579;4937
48.3000000;16.7916667;43.522;4937
48.3000000;16.8333333;43.479;4937
48.3000000;16.8750000;43.451;4937
48.3000000;16.9166667;43.448;4937
48.3000000;16.9583333;43.468;4937
48.3000000;17.0000000;43.509;4937
48.3250000;13.0000000;44.721;4937
48.3250000;13.0416667;44.706;4937
48.3250000;13.0833333;44.688;4937
48.3250000;13.1250000;44.674;4937
48.3250000;13.1666667;44.675;4937
48.3250000;13.2083333;44.676;4937
48.3250000;13.2500000;44.685;4937
48.3250000;13.2916667;44.706;4937
48.3250000;13.3333333;44.741;4937
48.3250000;13.3750000;44.791;4937
48.3250000;13.4166667;44.849;4937
48.3250000;13.4583333;44.909;4937
48.3250000;13.5000000;44.963;4937
48.3250000;13.5416667;45.007;4937
48.3250000;13.5833333;45.054;4937
48.3250000;13.6250000;45.100;4937
48.3250000;13.6666667;45.159;4937
48.3250000;13.7083333;45.208;4937
48.3250000;13.7500000;45.253;4937
48.3250000;13.7916667;45.289;4937
48.3250000;13.8333333;45.313;4937
48.3250000;13.8750000;45.345;4937
48.3250000;13.9166667;45.384;4937
48.3250000;13.9583333;45.411;4937
48.3250000;14.0000000;45.420;4937
48.3250000;14.0416667;45.447;4937
48.3250000;14.0833333;45.494;4937
48.3250000;14.1250000;45.549;4937
48.3250000;14.1666667;45.614;4937
48.3250000;14.2083333;45.689;4937
48.3250000;14.2500000;45.733;4937
48.3250000;14.2916667;45.731;4937
48.3250000;14.3333333;45.753;4937
48.3250000;14.3750000;45.784;4937
48.3250000;14.4166667;45.790;4937
48.3250000;14.4583333;45.800;4937
48.3250000;14.5000000;45.837;4937
48.3250000;14.5416667;45.887;4937
48.3250000;14.5833333;45.948;4937
48.3250000;14.6250000;46.027;4937
48.3250000;14.6666667;46.113;4937
48.3250000;14.7083333;46.204;4937
48.3250000;14.7500000;46.297;4937
48.3250000;14.7916667;46.389;4937
48.3250000;14.8333333;46.482;4937
48.3250000;14.8750000;46.574;4937
48.3250000;14.9166667;46.671;4937
48.3250000;14.9583333;46.764;4937
48.3250000;15.0000000;46.867;4937
48.3250000;15.0416667;46.938;4937
48.3250000;15.0833333;46.983;4937
48.3250000;15.1250000;47.034;4937
48.3250000;15.1666667;47.053;4937
48.3250000;15.2083333;47.053;4937
48.3250000;15.2500000;47.039;4937
48.3250000;15.2916667;47.016;4937
48.3250000;15.3333333;46.998;4937
48.3250000;15.3750000;46.915;4937
48.3250000;15.4166667;46.816;4937
48.3250000;15.4583333;46.760;4937
48.3250000;15.5000000;46.682;4937
48.3250000;15.5416667;46.589;4937
48.3250000;15.5833333;46.463;4937
48.3250000;15.6250000;46.329;4937
48.3250000;15.6666667;46.205;4937
48.3250000;15.7083333;46.068;4937
48.3250000;15.7500000;45.962;4937
48.3250000;15.7916667;45.856;4937
48.3250000;15.8333333;45.770;4937
48.3250000;15.8750000;45.699;4937
48.3250000;15.9166667;45.628;4937
48.3250000;15.9583333;45.551;4937
48.3250000;16.0000000;45.465;4937
48.3250000;16.0416667;45.376;4937
48.3250000;16.0833333;45.286;4937
48.3250000;16.1250000;45.198;4937
48.3250000;16.1666667;45.111;4937
48.3250000;16.2083333;45.029;4937
48.3250000;16.2500000;44.950;4937
48.3250000;16.2916667;44.830;4937
48.3250000;16.3333333;44.693;4937
48.3250000;16.3750000;44.574;4937
48.3250000;16.4166667;44.426;4937
48.3250000;16.4583333;44.272;4937
48.3250000;16.5000000;44.136;4937
48.3250000;16.5416667;44.014;4937
48.3250000;16.5833333;43.903;4937
48.3250000;16.6250000;43.800;4937
48.3250000;16.6666667;43.705;4937
48.3250000;16.7083333;43.618;4937
48.3250000;16.7500000;43.540;4937
48.3250000;16.7916667;43.474;4937
48.3250000;16.8333333;43.424;4937
48.3250000;16.8750000;43.388;4937
48.3250000;16.9166667;43.375;4937
48.3250000;16.9583333;43.387;4937
48.3250000;17.0000000;43.420;4937
48.3500000;13.0833333;44.733;4937
48.3500000;13.1250000;44.723;4937
48.3500000;13.1666667;44.720;4937
48.3500000;13.2083333;44.727;4937
48.3500000;13.2500000;44.739;4937
48.3500000;13.2916667;44.760;4937
48.3500000;13.3333333;44.793;4937
48.3500000;13.3750000;44.840;4937
48.3500000;13.4166667;44.900;4937
48.3500000;13.4583333;44.960;4937
48.3500000;13.5000000;45.014;4937
48.3500000;13.5416667;45.058;4937
48.3500000;13.5833333;45.108;4937
48.3500000;13.6250000;45.168;4937
48.3500000;13.6666667;45.232;4937
48.3500000;13.7083333;45.287;4937
48.3500000;13.7500000;45.332;4937
48.3500000;13.7916667;45.370;4937
48.3500000;13.8333333;45.389;4937
48.3500000;13.8750000;45.426;4937
48.3500000;13.9166667;45.475;4937
48.3500000;13.9583333;45.497;4937
48.3500000;14.0000000;45.493;4937
48.3500000;14.0416667;45.531;4937
48.3500000;14.0833333;45.589;4937
48.3500000;14.1250000;45.653;4937
48.3500000;14.1666667;45.722;4937
48.3500000;14.2083333;45.808;4937
48.3500000;14.2500000;45.858;4937
48.3500000;14.2916667;45.862;4937
48.3500000;14.3333333;45.874;4937
48.3500000;14.3750000;45.881;4937
48.3500000;14.4166667;45.874;4937
48.3500000;14.4583333;45.887;4937
48.3500000;14.5000000;45.927;4937
48.3500000;14.5416667;45.975;4937
48.3500000;14.5833333;46.037;4937
48.3500000;14.6250000;46.115;4937
48.3500000;14.6666667;46.191;4937
48.3500000;14.7083333;46.275;4937
48.3500000;14.7500000;46.360;4937
48.3500000;14.7916667;46.461;4937
48.3500000;14.8333333;46.557;4937
48.3500000;14.8750000;46.646;4937
48.3500000;14.9166667;46.741;4937
48.3500000;14.9583333;46.828;4937
48.3500000;15.0000000;46.926;4937
48.3500000;15.0416667;47.001;4937
48.3500000;15.0833333;47.059;4937
48.3500000;15.1250000;47.107;4937
48.3500000;15.1666667;47.130;4937
48.3500000;15.2083333;47.140;4937
48.3500000;15.2500000;47.115;4937
48.3500000;15.2916667;47.066;4937
48.3500000;15.3333333;47.027;4937
48.3500000;15.3750000;46.937;4937
48.3500000;15.4166667;46.840;4937
48.3500000;15.4583333;46.781;4937
48.3500000;15.5000000;46.687;4937
48.3500000;15.5416667;46.589;4937
48.3500000;15.5833333;46.465;4937
48.3500000;15.6250000;46.332;4937
48.3500000;15.6666667;46.213;4937
48.3500000;15.7083333;46.074;4937
48.3500000;15.7500000;45.958;4937
48.3500000;15.7916667;45.857;4937
48.3500000;15.8333333;45.771;4937
48.3500000;15.8750000;45.701;4937
48.3500000;15.9166667;45.631;4937
48.3500000;15.9583333;45.551;4937
48.3500000;16.0000000;45.460;4937
48.3500000;16.0416667;45.361;4937
48.3500000;16.0833333;45.265;4937
48.3500000;16.1250000;45.171;4937
48.3500000;16.1666667;45.078;4937
48.3500000;16.2083333;44.986;4937
48.3500000;16.2500000;44.898;4937
48.3500000;16.2916667;44.786;4937
48.3500000;16.3333333;44.668;4937
48.3500000;16.3750000;44.556;4937
48.3500000;16.4166667;44.430;4937
48.3500000;16.4583333;44.281;4937
48.3500000;16.5000000;44.135;4937
48.3500000;16.5416667;44.003;4937
48.3500000;16.5833333;43.885;4937
48.3500000;16.6250000;43.777;4937
48.3500000;16.6666667;43.678;4937
48.3500000;16.7083333;43.584;4937
48.3500000;16.7500000;43.500;4937
48.3500000;16.7916667;43.429;4937
48.3500000;16.8333333;43.371;4937
48.3500000;16.8750000;43.330;4937
48.3500000;16.9166667;43.310;4937
48.3500000;16.9583333;43.314;4937
48.3750000;13.1666667;44.766;4937
48.3750000;13.2083333;44.782;4937
48.3750000;13.2500000;44.803;4937
48.3750000;13.2916667;44.828;4937
48.3750000;13.3333333;44.860;4937
48.3750000;13.3750000;44.902;4937
48.3750000;13.4166667;44.958;4937
48.3750000;13.4583333;45.017;4937
48.3750000;13.5000000;45.071;4937
48.3750000;13.5416667;45.121;4937
48.3750000;13.5833333;45.180;4937
48.3750000;13.6250000;45.252;4937
48.3750000;13.6666667;45.326;4937
48.3750000;13.7083333;45.379;4937
48.3750000;13.7500000;45.423;4937
48.3750000;13.7916667;45.458;4937
48.3750000;13.8333333;45.486;4937
48.3750000;13.8750000;45.531;4937
48.3750000;13.9166667;45.569;4937
48.3750000;13.9583333;45.576;4937
48.3750000;14.0000000;45.589;4937
48.3750000;14.0416667;45.646;4937
48.3750000;14.0833333;45.716;4937
48.3750000;14.1250000;45.774;4937
48.3750000;14.1666667;45.851;4937
48.3750000;14.2083333;45.932;4937
48.3750000;14.2500000;45.992;4937
48.3750000;14.2916667;45.997;4937
48.3750000;14.3333333;46.005;4937
48.3750000;14.3750000;45.992;4937
48.3750000;14.4166667;45.979;4937
48.3750000;14.4583333;45.987;4937
48.3750000;14.5000000;46.023;4937
48.3750000;14.5416667;46.068;4937
48.3750000;14.5833333;46.127;4937
48.3750000;14.6250000;46.199;4937
48.3750000;14.6666667;46.271;4937
48.3750000;14.7083333;46.352;4937
48.3750000;14.7500000;46.428;4937
48.3750000;14.7916667;46.518;4937
48.3750000;14.8333333;46.611;4937
48.3750000;14.8750000;46.706;4937
48.3750000;14.9166667;46.798;4937
48.3750000;14.9583333;46.887;4937
48.3750000;15.0000000;46.971;4937
48.3750000;15.0416667;47.045;4937
48.3750000;15.0833333;47.100;4937
48.3750000;15.1250000;47.143;4937
48.3750000;15.1666667;47.173;4937
48.3750000;15.2083333;47.191;4937
48.3750000;15.2500000;47.173;4937
48.3750000;15.2916667;47.118;4937
48.3750000;15.3333333;47.041;4937
48.3750000;15.3750000;46.977;4937
48.3750000;15.4166667;46.873;4937
48.3750000;15.4583333;46.776;4937
48.3750000;15.5000000;46.683;4937
48.3750000;15.5416667;46.566;4937
48.3750000;15.5833333;46.445;4937
48.3750000;15.6250000;46.322;4937
48.3750000;15.6666667;46.199;4937
48.3750000;15.7083333;46.077;4937
48.3750000;15.7500000;45.966;4937
48.3750000;15.7916667;45.871;4937
48.3750000;15.8333333;45.786;4937
48.3750000;15.8750000;45.712;4937
48.3750000;15.9166667;45.639;4937
48.3750000;15.9583333;45.560;4937
48.3750000;16.0000000;45.465;4937
48.3750000;16.0416667;45.361;4937
48.3750000;16.0833333;45.258;4937
48.3750000;16.1250000;45.159;4937
48.3750000;16.1666667;45.060;4937
48.3750000;16.2083333;44.961;4937
48.3750000;16.2500000;44.862;4937
48.3750000;16.2916667;44.759;4937
48.3750000;16.3333333;44.650;4937
48.3750000;16.3750000;44.547;4937
48.3750000;16.4166667;44.443;4937
48.3750000;16.4583333;44.301;4937
48.3750000;16.5000000;44.149;4937
48.3750000;16.5416667;44.012;4937
48.3750000;16.5833333;43.882;4937
48.3750000;16.6250000;43.759;4937
48.3750000;16.6666667;43.651;4937
48.3750000;16.7083333;43.553;4937
48.3750000;16.7500000;43.466;4937
48.3750000;16.7916667;43.388;4937
48.3750000;16.8333333;43.322;4937
48.3750000;16.8750000;43.276;4937
48.3750000;16.9166667;43.252;4937
48.3750000;16.9583333;43.250;4937
48.4000000;13.2083333;44.840;4937
48.4000000;13.2500000;44.869;4937
48.4000000;13.2916667;44.900;4937
48.4000000;13.3333333;44.933;4937
48.4000000;13.3750000;44.972;4937
48.4000000;13.4166667;45.024;4937
48.4000000;13.4583333;45.083;4937
48.4000000;13.5000000;45.138;4937
48.4000000;13.5416667;45.195;4937
48.4000000;13.5833333;45.264;4937
48.4000000;13.6250000;45.345;4937
48.4000000;13.6666667;45.432;4937
48.4000000;13.7083333;45.488;4937
48.4000000;13.7500000;45.528;4937
48.4000000;13.7916667;45.566;4937
48.4000000;13.8333333;45.601;4937
48.4000000;13.8750000;45.638;4937
48.4000000;13.9166667;45.659;4937
48.4000000;13.9583333;45.679;4937
48.4000000;14.0000000;45.707;4937
48.4000000;14.0416667;45.774;4937
48.4000000;14.0833333;45.842;4937
48.4000000;14.1250000;45.904;4937
48.4000000;14.1666667;45.976;4937
48.4000000;14.2083333;46.044;4937
48.4000000;14.2500000;46.110;4937
48.4000000;14.2916667;46.123;4937
48.4000000;14.3333333;46.125;4937
48.4000000;14.3750000;46.105;4937
48.4000000;14.4166667;46.088;4937
48.4000000;14.4583333;46.095;4937
48.4000000;14.5000000;46.122;4937
48.4000000;14.5416667;46.157;4937
48.4000000;14.5833333;46.216;4937
48.4000000;14.6250000;46.273;4937
48.4000000;14.6666667;46.351;4937
48.4000000;14.7083333;46.431;4937
48.4000000;14.7500000;46.498;4937
48.4000000;14.7916667;46.580;4937
48.4000000;14.8333333;46.662;4937
48.4000000;14.8750000;46.755;4937
48.4000000;14.9166667;46.841;4937
48.4000000;14.9583333;46.919;4937
48.4000000;15.0000000;46.993;4937
48.4000000;15.0416667;47.057;4937
48.4000000;15.0833333;47.112;4937
48.4000000;15.1250000;47.157;4937
48.4000000;15.1666667;47.192;4937
48.4000000;15.2083333;47.212;4937
48.4000000;15.2500000;47.201;4937
48.4000000;15.2916667;47.157;4937
48.4000000;15.3333333;47.088;4937
48.4000000;15.3750000;47.022;4937
48.4000000;15.4166667;46.928;4937
48.4000000;15.4583333;46.797;4937
48.4000000;15.5000000;46.675;4937
48.4000000;15.5416667;46.571;4937
48.4000000;15.5833333;46.434;4937
48.4000000;15.6250000;46.309;4937
48.4000000;15.6666667;46.192;4937
48.4000000;15.7083333;46.081;4937
48.4000000;15.7500000;45.981;4937
48.4000000;15.7916667;45.893;4937
48.4000000;15.8333333;45.813;4937
48.4000000;15.8750000;45.737;4937
48.4000000;15.9166667;45.657;4937
48.4000000;15.9583333;45.572;4937
48.4000000;16.0000000;45.479;4937
48.4000000;16.0416667;45.374;4937
48.4000000;16.0833333;45.269;4937
48.4000000;16.1250000;45.164;4937
48.4000000;16.1666667;45.059;4937
48.4000000;16.2083333;44.956;4937
48.4000000;16.2500000;44.854;4937
48.4000000;16.2916667;44.753;4937
48.4000000;16.3333333;44.652;4937
48.4000000;16.3750000;44.546;4937
48.4000000;16.4166667;44.452;4937
48.4000000;16.4583333;44.322;4937
48.4000000;16.5000000;44.169;4937
48.4000000;16.5416667;44.030;4937
48.4000000;16.5833333;43.886;4937
48.4000000;16.6250000;43.746;4937
48.4000000;16.6666667;43.629;4937
48.4000000;16.7083333;43.529;4937
48.4000000;16.7500000;43.437;4937
48.4000000;16.7916667;43.350;4937
48.4000000;16.8333333;43.276;4937
48.4000000;16.8750000;43.225;4937
48.4000000;16.9166667;43.204;4937
48.4000000;16.9583333;43.199;4937
48.4250000;13.2500000;44.946;4937
48.4250000;13.2916667;44.976;4937
48.4250000;13.3333333;45.008;4937
48.4250000;13.3750000;45.046;4937
48.4250000;13.4166667;45.096;4937
48.4250000;13.4583333;45.156;4937
48.4250000;13.5000000;45.219;4937
48.4250000;13.5416667;45.283;4937
48.4250000;13.5833333;45.365;4937
48.4250000;13.6250000;45.449;4937
48.4250000;13.6666667;45.540;4937
48.4250000;13.7083333;45.603;4937
48.4250000;13.7500000;45.641;4937
48.4250000;13.7916667;45.675;4937
48.4250000;13.8333333;45.706;4937
48.4250000;13.8750000;45.724;4937
48.4250000;13.9166667;45.756;4937
48.4250000;13.9583333;45.787;4937
48.4250000;14.0000000;45.825;4937
48.4250000;14.0416667;45.899;4937
48.4250000;14.0833333;45.963;4937
48.4250000;14.1250000;46.026;4937
48.4250000;14.1666667;46.091;4937
48.4250000;14.2083333;46.150;4937
48.4250000;14.2500000;46.202;4937
48.4250000;14.2916667;46.232;4937
48.4250000;14.3333333;46.233;4937
48.4250000;14.3750000;46.209;4937
48.4250000;14.4166667;46.197;4937
48.4250000;14.4583333;46.189;4937
48.4250000;14.5000000;46.208;4937
48.4250000;14.5416667;46.234;4937
48.4250000;14.5833333;46.295;4937
48.4250000;14.6250000;46.353;4937
48.4250000;14.6666667;46.422;4937
48.4250000;14.7083333;46.494;4937
48.4250000;14.7500000;46.568;4937
48.4250000;14.7916667;46.647;4937
48.4250000;14.8333333;46.728;4937
48.4250000;14.8750000;46.800;4937
48.4250000;14.9166667;46.874;4937
48.4250000;14.9583333;46.940;4937
48.4250000;15.0000000;46.993;4937
48.4250000;15.0416667;47.047;4937
48.4250000;15.0833333;47.104;4937
48.4250000;15.1250000;47.150;4937
48.4250000;15.1666667;47.186;4937
48.4250000;15.2083333;47.210;4937
48.4250000;15.2500000;47.208;4937
48.4250000;15.2916667;47.173;4937
48.4250000;15.3333333;47.113;4937
48.4250000;15.3750000;47.043;4937
48.4250000;15.4166667;46.958;4937
48.4250000;15.4583333;46.847;4937
48.4250000;15.5000000;46.723;4937
48.4250000;15.5416667;46.598;4937
48.4250000;15.5833333;46.455;4937
48.4250000;15.6250000;46.322;4937
48.4250000;15.6666667;46.203;4937
48.4250000;15.7083333;46.093;4937
48.4250000;15.7500000;46.001;4937
48.4250000;15.7916667;45.924;4937
48.4250000;15.8333333;45.850;4937
48.4250000;15.8750000;45.767;4937
48.4250000;15.9166667;45.682;4937
48.4250000;15.9583333;45.594;4937
48.4250000;16.0000000;45.497;4937
48.4250000;16.0416667;45.395;4937
48.4250000;16.0833333;45.288;4937
48.4250000;16.1250000;45.178;4937
48.4250000;16.1666667;45.065;4937
48.4250000;16.2083333;44.958;4937
48.4250000;16.2500000;44.855;4937
48.4250000;16.2916667;44.763;4937
48.4250000;16.3333333;44.657;4937
48.4250000;16.3750000;44.550;4937
48.4250000;16.4166667;44.455;4937
48.4250000;16.4583333;44.335;4937
48.4250000;16.5000000;44.187;4937
48.4250000;16.5416667;44.048;4937
